date,sales,profit,discount,quantity,region,category,segment,day_of_week,month,year,is_weekend,is_holiday_season,customers,sales_lag_1,sales_lag_7,sales_lag_30,sales_rolling_7,sales_rolling_30
2023-04-08,4174.436,-601.5814,0.17857142857142858,53,East,Office Supplies,Consumer,5,4,2023,1,0,53,6101.27,4172.511,3604.096,3315.993971428572,3513.74806
2023-04-09,4119.761,591.1699,0.16785714285714284,52,Central,Office Supplies,Consumer,6,4,2023,1,0,52,4174.436,1433.087,2020.972,3699.804542857143,3583.7076933333333
2023-04-10,1400.028,193.0111,0.21428571428571427,63,Central,Office Supplies,Consumer,0,4,2023,0,0,63,4119.761,722.256,655.04,3796.629114285715,3608.540626666667
2023-04-11,979.288,208.4624,0.21428571428571427,41,East,Office Supplies,Consumer,1,4,2023,0,0,41,1400.028,3799.668,5674.816,3393.7176857142863,3452.0230266666667
2023-04-12,3733.6,797.4263,0.09285714285714286,46,Central,Office Supplies,Corporate,2,4,2023,0,0,46,979.288,1322.606,3682.4739999999997,3738.1454000000003,3453.727226666667
2023-04-13,4064.602,537.3062,0.17857142857142858,58,East,Office Supplies,Consumer,3,4,2023,0,0,58,3733.6,5658.6348,4256.952,3510.4264285714285,3447.3155600000005
2023-04-14,2034.996,497.89189999999996,0.08571428571428573,56,Central,Office Supplies,Consumer,4,4,2023,0,0,56,4064.602,6101.27,2932.4500000000003,2929.5301428571433,3417.4004266666666
2023-04-15,2013.874,497.606,0.05714285714285715,51,West,Office Supplies,Corporate,5,4,2023,1,0,51,2034.996,4174.436,5939.778,2620.8784285714287,3286.53696
2023-04-16,6304.788,1259.2514,0.15857142857142859,48,West,Office Supplies,Consumer,6,4,2023,1,0,48,2013.874,4119.761,844.852,2933.025142857143,3468.534826666667
2023-04-17,7003.5985,2675.2311,0.1392857142857143,53,East,Office Supplies,Consumer,0,4,2023,0,0,53,6304.788,1400.028,1699.522,3733.5352142857146,3645.3373766666673
2023-04-18,1453.207,196.8503,0.17857142857142858,59,South,Office Supplies,Consumer,1,4,2023,0,0,59,7003.5985,979.288,3108.362,3801.237928571429,3590.1655433333335
2023-04-19,3295.801,-145.87490000000008,0.10714285714285714,44,Central,Office Supplies,Consumer,2,4,2023,0,0,44,1453.207,3733.6,6628.078,3738.6952142857144,3479.0896433333332
2023-04-20,2031.942,452.3761,0.08928571428571429,46,West,Office Supplies,Consumer,3,4,2023,0,0,46,3295.801,4064.602,4436.277,3448.3152142857143,3398.9451433333334
2023-04-21,1416.0729999999999,236.483,0.10714285714285714,46,West,Office Supplies,Home Office,4,4,2023,0,0,46,2031.942,2034.996,2964.549,3359.897642857143,3347.329276666667
2023-04-22,1513.242,274.1694,0.14285714285714285,49,West,Office Supplies,Consumer,5,4,2023,1,0,49,1416.0729999999999,2013.874,3235.924,3288.378785714286,3289.9065433333335
2023-04-23,1679.859,287.05510000000004,0.15,59,East,Office Supplies,Corporate,6,4,2023,1,0,59,1513.242,6304.788,4041.618,2627.6746428571428,3211.1812433333334
2023-04-24,3695.7395,-84.138,0.125,60,Central,Furniture,Consumer,0,4,2023,0,0,60,1679.859,7003.5985,6571.973,2155.1233571428575,3115.3067933333336
2023-04-25,3729.42,373.7136,0.13571428571428573,58,East,Office Supplies,Consumer,1,4,2023,0,0,58,3695.7395,1453.207,2285.79,2480.296642857143,3163.4277933333333
2023-04-26,3947.228,971.5911000000001,0.1142857142857143,63,West,Office Supplies,Consumer,2,4,2023,0,0,63,3729.42,3295.801,2591.166,2573.357642857143,3208.62986
2023-04-27,1854.25,627.1465000000001,0.17142857142857143,55,West,Office Supplies,Consumer,3,4,2023,0,0,55,3947.228,2031.942,1379.712,2547.973071428572,3224.4477933333333
2023-04-28,7063.706,1449.4031,0.1642857142857143,73,West,Office Supplies,Corporate,4,4,2023,0,0,73,1854.25,1416.0729999999999,9311.742,3354.777785714286,3149.51326
2023-04-29,2347.8750000000005,516.2379999999999,0.06785714285714287,42,East,Office Supplies,Consumer,5,4,2023,1,0,42,7063.706,1513.242,2599.926,3474.0110714285715,3141.11156
2023-04-30,2098.522,235.7958,0.16428571428571428,67,East,Office Supplies,Consumer,6,4,2023,1,0,67,2347.8750000000005,1679.859,1166.0,3533.8200714285717,3172.1956266666666
2023-05-01,3288.1200000000003,446.825,0.21428571428571427,48,East,Office Supplies,Consumer,0,5,2023,0,0,48,2098.522,3695.7395,4172.511,3475.588714285715,3142.7159266666663
2023-05-02,1876.8700000000001,527.0955,0.042857142857142864,55,East,Office Supplies,Consumer,1,5,2023,0,0,55,3288.1200000000003,3729.42,1433.087,3210.938714285715,3157.5086933333337
2023-05-03,3066.085,-97.36729999999997,0.22142857142857145,47,Central,Office Supplies,Consumer,2,5,2023,0,0,47,1876.8700000000001,3947.228,722.256,3085.0611428571433,3235.6363266666667
2023-05-04,2139.685,194.81020000000004,0.2642857142857143,41,East,Office Supplies,Consumer,3,5,2023,0,0,41,3066.085,1854.25,3799.668,3125.837571428572,3180.30356
2023-05-05,1891.2119999999998,63.4257,0.17142857142857143,54,East,Office Supplies,Consumer,4,5,2023,0,0,54,2139.685,7063.706,1322.606,2386.9098571428576,3199.257093333333
2023-05-06,1842.25,386.63090000000005,0.18571428571428572,53,Central,Office Supplies,Consumer,5,5,2023,1,0,53,1891.2119999999998,2347.8750000000005,5658.6348,2314.6777142857145,3072.0442666666663
2023-05-07,6568.39,-614.0899,0.15,47,Central,Office Supplies,Consumer,6,5,2023,1,0,47,1842.25,2098.522,6101.27,2953.230285714286,3087.614933333333
2023-05-08,1547.237,354.4496,0.14285714285714285,54,West,Office Supplies,Consumer,0,5,2023,0,0,54,6568.39,3288.1200000000003,4174.436,2704.532714285714,3000.0416333333333
2023-05-09,1853.08,-646.4463,0.30357142857142855,46,East,Office Supplies,Consumer,1,5,2023,0,0,46,1547.237,1876.8700000000001,4119.761,2701.134142857143,2924.4856
2023-05-10,3018.3720000000003,471.93219999999997,0.12142857142857144,52,East,Office Supplies,Home Office,2,5,2023,0,0,52,1853.08,3066.085,1400.028,2694.318,2978.4304
2023-05-11,3810.8559999999998,633.8549999999999,0.08571428571428573,69,West,Office Supplies,Corporate,3,5,2023,0,0,69,3018.3720000000003,2139.685,979.288,2933.0567142857144,3072.8160000000003
2023-05-12,2255.442,736.7397,0.1142857142857143,60,West,Office Supplies,Corporate,4,5,2023,0,0,60,3810.8559999999998,1891.2119999999998,3733.6,2985.0895714285716,3023.544066666667
2023-05-13,7619.2080000000005,896.1270999999999,0.1285714285714286,56,Central,Office Supplies,Corporate,5,5,2023,1,0,56,2255.442,1842.25,4064.602,3810.369285714286,3142.0309333333335
2023-05-14,1279.642,-33.3425,0.2571428571428572,37,Central,Office Supplies,Consumer,6,5,2023,1,0,37,7619.2080000000005,6568.39,2034.996,3054.8338571428576,3116.8524666666663
2023-05-15,2981.156,46.794,0.2571428571428571,54,East,Office Supplies,Consumer,0,5,2023,0,0,54,1279.642,1547.237,2013.874,3259.6794285714286,3149.0952
2023-05-16,1927.863,15.735600000000026,0.2357142857142857,47,South,Office Supplies,Consumer,1,5,2023,0,0,47,2981.156,1853.08,6304.788,3270.362714285715,3003.1976999999997
2023-05-17,2300.866,284.80039999999997,0.14285714285714285,52,East,Office Supplies,Consumer,2,5,2023,0,0,52,1927.863,3018.3720000000003,7003.5985,3167.861857142857,2846.43995
2023-05-18,6479.058,1318.4873,0.16428571428571428,52,West,Office Supplies,Consumer,3,5,2023,0,0,52,2300.866,3810.8559999999998,1453.207,3549.033571428572,3013.9683166666664
2023-05-19,2166.517,151.7046,0.1392857142857143,47,West,Office Supplies,Corporate,4,5,2023,0,0,47,6479.058,2255.442,3295.801,3536.3300000000004,2976.3255166666663
2023-05-20,5457.884,588.2954,0.11538461538461539,52,East,Office Supplies,Consumer,5,5,2023,1,0,52,2166.517,7619.2080000000005,2031.942,3227.5694285714294,3090.5235833333336
2023-05-21,6724.038,361.1827,0.11538461538461539,57,East,Furniture,Consumer,6,5,2023,1,0,57,5457.884,1279.642,1416.0729999999999,4005.340285714286,3267.45575
2023-05-22,3762.98,-2300.2458,0.19615384615384615,46,East,Furniture,Consumer,0,5,2023,0,0,46,6724.038,2981.156,1513.242,4117.029428571429,3342.4470166666665
2023-05-23,815.884,124.3754,0.2,45,Central,Office Supplies,Consumer,1,5,2023,0,0,45,3762.98,1927.863,1679.859,3958.175285714286,3313.64785
2023-05-24,1043.862,267.0587,0.07692307692307693,69,West,Office Supplies,Corporate,2,5,2023,0,0,69,815.884,2300.866,3695.7395,3778.603285714286,3225.2519333333335
2023-05-25,2427.6040000000003,300.89700000000005,0.13846153846153847,49,East,Office Supplies,Consumer,3,5,2023,0,0,49,1043.862,6479.058,3729.42,3199.8241428571428,3181.8580666666667
2023-05-26,1905.124,146.3924,0.21153846153846154,51,Central,Office Supplies,Consumer,4,5,2023,0,0,51,2427.6040000000003,2166.517,3947.228,3162.482285714286,3113.7879333333335
2023-05-27,2029.212,479.806,0.15384615384615385,45,South,Office Supplies,Consumer,5,5,2023,1,0,45,1905.124,5457.884,1854.25,2672.672,3119.6200000000003
2023-05-28,2109.7205000000004,191.6124,0.1346153846153846,45,West,Office Supplies,Consumer,6,5,2023,1,0,45,2029.212,6724.038,7063.706,2013.483785714286,2954.48715
2023-05-29,1372.142,309.5674,0.11538461538461539,41,East,Office Supplies,Consumer,0,5,2023,0,0,41,2109.7205000000004,3762.98,2347.8750000000005,1671.9355000000003,2921.962716666667
2023-05-30,5294.4439999999995,401.1645,0.1423076923076923,39,Central,Office Supplies,Consumer,1,5,2023,0,0,39,1372.142,815.884,2098.522,2311.729785714286,3028.49345
2023-05-31,2043.912,235.4131,0.17692307692307693,62,West,Office Supplies,Consumer,2,5,2023,0,0,62,5294.4439999999995,1043.862,3288.1200000000003,2454.5940714285716,2987.01985
2023-06-01,4544.35,591.5584000000001,0.1769230769230769,63,West,Office Supplies,Consumer,3,6,2023,0,0,63,2043.912,2427.6040000000003,1876.8700000000001,2756.9863571428573,3075.93585
2023-06-02,1839.7990000000002,450.4935,0.13076923076923078,49,East,Office Supplies,Corporate,4,6,2023,0,0,49,4544.35,1905.124,3066.085,2747.6542142857147,3035.05965
2023-06-03,1046.97,260.00260000000003,0.14615384615384613,44,Central,Office Supplies,Corporate,5,6,2023,1,0,44,1839.7990000000002,2029.212,2139.685,2607.3339285714287,2998.635816666667
2023-06-04,1452.392,-63.18299999999999,0.3076923076923077,44,West,Office Supplies,Corporate,6,6,2023,1,0,44,1046.97,2109.7205000000004,1891.2119999999998,2513.4298571428576,2984.0084833333335
2023-06-05,2268.249,40.308000000000035,0.23076923076923078,43,West,Office Supplies,Home Office,0,6,2023,0,0,43,1452.392,1372.142,1842.25,2641.4451428571433,2998.20845
2023-06-06,2136.143,691.9608,0.1846153846153846,45,East,Office Supplies,Consumer,1,6,2023,0,0,45,2268.249,5294.4439999999995,6568.39,2190.259285714286,2850.4668833333335
2023-06-07,1205.749,223.6932,0.1769230769230769,50,East,Office Supplies,Consumer,2,6,2023,0,0,50,2136.143,2043.912,1547.237,2070.521714285715,2839.0839499999997
2023-06-08,2012.386,77.8495,0.21538461538461537,56,West,Office Supplies,Consumer,3,6,2023,0,0,56,1205.749,4544.35,1853.08,1708.8125714285718,2844.39415
2023-06-09,1408.2669999999998,60.51759999999999,0.1423076923076923,43,East,Office Supplies,Consumer,4,6,2023,0,0,43,2012.386,1839.7990000000002,3018.3720000000003,1647.1651428571429,2790.7239833333338
2023-06-10,3209.496,4.815600000000009,0.15384615384615385,50,East,Technology,Consumer,5,6,2023,1,0,50,1408.2669999999998,1046.97,3810.8559999999998,1956.097428571429,2770.6786500000003
2023-06-11,1156.422,-72.19469999999998,0.11538461538461539,51,East,Office Supplies,Consumer,6,6,2023,1,0,51,3209.496,1452.392,2255.442,1913.8160000000003,2734.0446500000003
2023-06-12,1324.338,258.5972,0.12307692307692308,44,West,Office Supplies,Consumer,0,6,2023,0,0,44,1156.422,2268.249,7619.2080000000005,1778.971571428572,2524.2156499999996
2023-06-13,573.987,-94.77089999999998,0.26153846153846155,47,East,Office Supplies,Consumer,1,6,2023,0,0,47,1324.338,2136.143,1279.642,1555.8064285714288,2500.693816666667
2023-06-14,11985.252,4783.3703,0.21538461538461537,49,East,Office Supplies,Consumer,2,6,2023,0,0,49,573.987,1205.749,2981.156,3095.7354285714287,2800.8303499999997
2023-06-15,2063.7599999999998,-57.483699999999985,0.2538461538461539,37,East,Office Supplies,Consumer,3,6,2023,0,0,37,11985.252,2012.386,1927.863,3103.0745714285717,2805.36025
2023-06-16,1572.816,165.6195,0.13846153846153847,33,West,Office Supplies,Consumer,4,6,2023,0,0,33,2063.7599999999998,1408.2669999999998,2300.866,3126.581571428572,2781.0919166666663
2023-06-17,3465.616,753.8796,0.1076923076923077,42,West,Office Supplies,Consumer,5,6,2023,1,0,42,1572.816,3209.496,6479.058,3163.170142857143,2680.64385
2023-06-18,1047.79,4.5451000000000015,0.1846153846153846,51,East,Office Supplies,Consumer,6,6,2023,1,0,51,3465.616,1156.422,2166.517,3147.6512857142857,2643.35295
2023-06-19,473.046,179.0385,0.1769230769230769,40,East,Office Supplies,Consumer,0,6,2023,0,0,40,1047.79,1324.338,5457.884,3026.0381428571427,2477.191683333333
2023-06-20,1715.0,319.1582,0.1076923076923077,46,West,Office Supplies,Consumer,1,6,2023,0,0,46,473.046,573.987,6724.038,3189.04,2310.2237499999997
2023-06-21,1826.687,412.66790000000003,0.14615384615384613,50,West,Office Supplies,Consumer,2,6,2023,0,0,50,1715.0,11985.252,3762.98,1737.8164285714288,2245.6806500000002
2023-06-22,2427.3360000000002,-143.25860000000006,0.21538461538461537,47,Central,Office Supplies,Consumer,3,6,2023,0,0,47,1826.687,2063.7599999999998,815.884,1789.7558571428574,2299.395716666667
2023-06-23,1788.593,84.5224,0.2076923076923077,48,East,Office Supplies,Home Office,4,6,2023,0,0,48,2427.3360000000002,1572.816,1043.862,1820.5811428571433,2324.220083333333
2023-06-24,3207.406,663.8368,0.2153846153846154,51,West,Furniture,Consumer,5,6,2023,1,0,51,1788.593,3465.616,2427.6040000000003,1783.694,2350.2134833333334
2023-06-25,3324.0280000000002,399.68780000000004,0.1076923076923077,50,East,Office Supplies,Consumer,6,6,2023,1,0,50,3207.406,1047.79,1905.124,2108.8708571428574,2397.5102833333335
2023-06-26,2225.374,567.3011,0.15384615384615385,53,East,Office Supplies,Consumer,0,6,2023,0,0,53,3324.0280000000002,473.046,2029.212,2359.203428571429,2404.0490166666664
2023-06-27,2997.3179999999998,719.5555999999999,0.07692307692307693,43,East,Office Supplies,Consumer,1,6,2023,0,0,43,2225.374,1715.0,2109.7205000000004,2542.3917142857144,2433.6356
2023-06-28,3872.9260000000004,355.0962,0.16923076923076924,54,Central,Office Supplies,Consumer,2,6,2023,0,0,54,2997.3179999999998,1826.687,1372.142,2834.711571428572,2516.995066666667
2023-06-29,5776.158,2147.9955999999997,0.07692307692307693,49,Central,Office Supplies,Consumer,3,6,2023,0,0,49,3872.9260000000004,2427.3360000000002,5294.4439999999995,3313.114714285715,2533.0522
2023-06-30,2543.7563999999998,79.048,0.2553846153846154,63,East,Office Supplies,Consumer,4,6,2023,0,0,63,5776.158,1788.593,2043.912,3420.9952000000003,2549.71368
2023-07-01,2991.968,331.2611,0.1,36,West,Office Supplies,Corporate,5,7,2023,1,0,36,2543.7563999999998,3207.406,4544.35,3390.2183428571434,2497.9676133333337
2023-07-02,1690.278,170.3808,0.1076923076923077,55,West,Office Supplies,Consumer,6,7,2023,1,0,55,2991.968,3324.0280000000002,1839.7990000000002,3156.825485714286,2492.98358
2023-07-03,3074.486,931.9928,0.13846153846153847,60,East,Office Supplies,Corporate,0,7,2023,0,0,60,1690.278,2225.374,1046.97,3278.1272,2560.567446666667
2023-07-04,5102.139999999999,361.747,0.15384615384615385,74,West,Office Supplies,Consumer,1,7,2023,0,0,74,3074.486,2997.3179999999998,1452.392,3578.816057142857,2682.2257133333333
2023-07-05,3007.32,248.4036,0.14615384615384613,58,East,Office Supplies,Corporate,2,7,2023,0,0,58,5102.139999999999,3872.9260000000004,2268.249,3455.158057142857,2706.861413333333
2023-07-06,2369.818,311.9839,0.23076923076923078,47,West,Office Supplies,Corporate,3,7,2023,0,0,47,3007.32,5776.158,2136.143,2968.5380571428577,2714.65058
2023-07-07,5730.694,346.1436,0.07692307692307693,54,Central,Office Supplies,Consumer,4,7,2023,0,0,54,2369.818,2543.7563999999998,1205.749,3423.8148571428574,2865.48208
2023-07-08,1476.421,316.2773,0.12692307692307692,46,West,Office Supplies,Consumer,5,7,2023,1,0,46,5730.694,2991.968,2012.386,3207.3081428571427,2847.61658
2023-07-09,2438.611,317.8296,0.14615384615384613,44,Central,Furniture,Consumer,6,7,2023,1,0,44,1476.421,1690.278,1408.2669999999998,3314.2128571428575,2881.96138
2023-07-10,3830.135,417.4066,0.16153846153846155,46,West,Office Supplies,Corporate,0,7,2023,0,0,46,2438.611,3074.486,3209.496,3422.1627142857146,2902.6493466666666
2023-07-11,673.2334999999999,77.2686,0.1346153846153846,40,West,Office Supplies,Consumer,1,7,2023,0,0,40,3830.135,5102.139999999999,1156.422,2789.461785714286,2886.543063333333
2023-07-12,3345.544,234.6081,0.13076923076923078,54,Central,Office Supplies,Consumer,2,7,2023,0,0,54,673.2334999999999,3007.32,1324.338,2837.7795000000006,2953.916596666667
2023-07-13,1322.227,121.47370000000001,0.13076923076923078,55,West,Office Supplies,Consumer,3,7,2023,0,0,55,3345.544,2369.818,573.987,2688.1236428571433,2978.8579299999997
2023-07-14,6946.6112,794.8576,0.08615384615384616,47,East,Office Supplies,Consumer,4,7,2023,0,0,47,1322.227,5730.694,11985.252,2861.8261000000007,2810.903236666667
2023-07-15,1257.726,301.8596,0.09230769230769233,38,West,Office Supplies,Consumer,5,7,2023,1,0,38,6946.6112,1476.421,2063.7599999999998,2830.583957142858,2784.0354366666666
2023-07-16,2925.627,519.1455,0.1769230769230769,53,Central,Office Supplies,Consumer,6,7,2023,1,0,53,1257.726,2438.611,1572.816,2900.157671428572,2829.129136666667
2023-07-17,2918.0719999999997,493.76950000000005,0.23076923076923078,48,Central,Office Supplies,Consumer,0,7,2023,0,0,48,2925.627,3830.135,3465.616,2769.8629571428573,2810.87767
2023-07-18,885.6279999999999,330.8814,0.0923076923076923,75,West,Office Supplies,Consumer,1,7,2023,0,0,75,2918.0719999999997,673.2334999999999,1047.79,2800.205028571429,2805.47227
2023-07-19,7049.0289999999995,1968.4771000000003,0.2076923076923077,42,East,Office Supplies,Consumer,2,7,2023,0,0,42,885.6279999999999,3345.544,473.046,3329.2743142857144,3024.6717033333334
2023-07-20,2844.052,537.4452,0.13076923076923078,49,West,Technology,Corporate,3,7,2023,0,0,49,7049.0289999999995,1322.227,1715.0,3546.6778857142863,3062.30677
2023-07-21,2778.666,667.9214000000001,0.15384615384615385,55,Central,Office Supplies,Corporate,4,7,2023,0,0,55,2844.052,6946.6112,1826.687,2951.2571428571428,3094.039403333333
2023-07-22,1256.796,135.02630000000002,0.14615384615384616,54,West,Office Supplies,Corporate,5,7,2023,1,0,54,2778.666,1257.726,2427.3360000000002,2951.124285714286,3055.021403333333
2023-07-23,1988.462,222.1325,0.2,58,East,Office Supplies,Consumer,6,7,2023,1,0,58,1256.796,2925.627,1788.593,2817.2435714285716,3061.6837033333336
2023-07-24,4462.572,980.4996,0.06923076923076923,38,West,Office Supplies,Consumer,0,7,2023,0,0,38,1988.462,2918.0719999999997,3207.406,3037.886428571429,3103.52257
2023-07-25,2879.604,936.6383,0.12307692307692308,57,East,Office Supplies,Corporate,1,7,2023,0,0,57,4462.572,885.6279999999999,3324.0280000000002,3322.740142857143,3088.708436666667
2023-07-26,2327.2419999999997,266.17460000000005,0.19230769230769232,37,Central,Office Supplies,Consumer,2,7,2023,0,0,37,2879.604,7049.0289999999995,2225.374,2648.1991428571428,3092.1040366666666
2023-07-27,3711.196,617.7293,0.15384615384615385,58,Central,Office Supplies,Consumer,3,7,2023,0,0,58,2327.2419999999997,2844.052,2997.3179999999998,2772.076857142857,3115.89997
2023-07-28,913.795,-34.56349999999999,0.23846153846153847,43,Central,Office Supplies,Consumer,4,7,2023,0,0,43,3711.196,2778.666,3872.9260000000004,2505.6667142857145,3017.2622699999997
2023-07-29,3724.415,263.4437,0.12692307692307694,47,West,Furniture,Consumer,5,7,2023,1,0,47,913.795,1256.796,5776.158,2858.1837142857144,2948.870836666667
2023-07-30,1693.178,-7.162099999999995,0.2,49,East,Office Supplies,Consumer,6,7,2023,1,0,49,3724.415,1988.462,2543.7563999999998,2816.000285714286,2920.5182233333335
2023-07-31,2308.533,313.6783,0.1576923076923077,35,East,Furniture,Corporate,0,7,2023,0,0,35,1693.178,4462.572,2991.968,2508.280428571429,2897.7370566666664
2023-08-01,2039.1160000000002,221.67,0.22307692307692306,47,East,Office Supplies,Consumer,1,8,2023,0,0,47,2308.533,2879.604,1690.278,2388.2107142857144,2909.36499
2023-08-02,989.29,327.8844,0.14615384615384616,51,East,Office Supplies,Consumer,2,8,2023,0,0,51,2039.1160000000002,2327.2419999999997,3074.486,2197.074714285715,2839.858456666667
2023-08-03,26787.188,-1453.0493000000001,0.15384615384615385,49,Central,Office Supplies,Consumer,3,8,2023,0,0,49,989.29,3711.196,5102.139999999999,5493.6449999999995,3562.69339
2023-08-04,2879.4474999999998,12.700099999999992,0.18846153846153849,39,Central,Furniture,Consumer,4,8,2023,0,0,39,26787.188,913.795,3007.32,5774.4525,3558.4309733333334
2023-08-05,1971.91,316.3188,0.09230769230769233,41,Central,Office Supplies,Corporate,5,8,2023,1,0,41,2879.4474999999998,3724.415,2369.818,5524.094642857143,3545.167373333333
2023-08-06,3719.2139999999995,482.1444000000001,0.2,42,East,Office Supplies,Consumer,6,8,2023,1,0,42,1971.91,1693.178,5730.694,5813.528357142858,3478.1180400000003
2023-08-07,2208.9230000000002,320.115,0.1,53,West,Office Supplies,Consumer,0,8,2023,0,0,53,3719.2139999999995,2308.533,1476.421,5799.298357142857,3502.5347733333333
2023-08-08,3764.874,683.2606000000001,0.06153846153846154,45,East,Office Supplies,Consumer,1,8,2023,0,0,45,2208.9230000000002,2039.1160000000002,2438.611,6045.835214285714,3546.74354
2023-08-09,7585.984,1427.9999,0.18461538461538465,50,East,Office Supplies,Consumer,2,8,2023,0,0,50,3764.874,989.29,3830.135,6988.220071428572,3671.9385066666664
2023-08-10,1981.092,627.5088999999999,0.08461538461538462,56,South,Office Supplies,Consumer,3,8,2023,0,0,56,7585.984,26787.188,673.2334999999999,3444.4920714285718,3715.53379
2023-08-11,1584.637,112.8344,0.13076923076923078,50,West,Office Supplies,Consumer,4,8,2023,0,0,50,1981.092,2879.4474999999998,3345.544,3259.519142857144,3656.83689
2023-08-12,1018.572,92.2962,0.06923076923076923,50,West,Office Supplies,Consumer,5,8,2023,1,0,50,1584.637,1971.91,1322.227,3123.328000000001,3646.715056666667
2023-08-13,3245.258,553.3243,0.13846153846153847,54,Central,Office Supplies,Consumer,6,8,2023,1,0,54,1018.572,3719.2139999999995,6946.6112,3055.6200000000003,3523.3366166666665
2023-08-14,3413.636,928.6248999999999,0.1076923076923077,66,West,Office Supplies,Consumer,0,8,2023,0,0,66,3245.258,2208.9230000000002,1257.726,3227.721857142857,3595.200283333333
2023-08-15,4732.11,1217.1178,0.12307692307692308,52,East,Office Supplies,Consumer,1,8,2023,0,0,52,3413.636,3764.874,2925.627,3365.8984285714287,3655.4163833333337
2023-08-16,2335.763,252.7858,0.14615384615384613,47,Central,Office Supplies,Consumer,2,8,2023,0,0,47,4732.11,7585.984,2918.0719999999997,2615.8668571428575,3636.006083333333
2023-08-17,2031.449,253.27130000000002,0.16153846153846155,61,West,Office Supplies,Consumer,3,8,2023,0,0,61,2335.763,1981.092,885.6279999999999,2623.0607142857148,3674.2001166666664
2023-08-18,1791.272,-134.42950000000002,0.2,37,East,Office Supplies,Consumer,4,8,2023,0,0,37,2031.449,1584.637,7049.0289999999995,2652.580000000001,3498.94155
2023-08-19,4046.697,-618.9610000000001,0.1846153846153846,42,East,Office Supplies,Corporate,5,8,2023,1,0,42,1791.272,1018.572,2844.052,3085.1692857142866,3539.0297166666664
2023-08-20,1670.646,252.76709999999997,0.1076923076923077,54,East,Office Supplies,Consumer,6,8,2023,1,0,54,4046.697,3245.258,2778.666,2860.2247142857145,3502.0957166666662
2023-08-21,1436.184,167.1795,0.1076923076923077,38,Central,Technology,Corporate,0,8,2023,0,0,38,1670.646,3413.636,1256.796,2577.731571428572,3508.075316666667
2023-08-22,3450.378,407.2959,0.15384615384615385,53,Central,Office Supplies,Consumer,1,8,2023,0,0,53,1436.184,4732.11,1988.462,2394.6270000000004,3556.8058499999997
2023-08-23,3768.5648,272.54699999999997,0.1476923076923077,58,West,Office Supplies,Consumer,2,8,2023,0,0,58,3450.378,2335.763,4462.572,2599.312971428572,3533.6722766666667
2023-08-24,8091.2880000000005,3736.5092,0.08461538461538462,52,East,Office Supplies,Consumer,3,8,2023,0,0,52,3768.5648,2031.449,2879.604,3465.0042571428576,3707.3950766666667
2023-08-25,1726.3400000000001,-162.8262,0.14615384615384616,55,East,Office Supplies,Consumer,4,8,2023,0,0,55,8091.2880000000005,1791.272,2327.2419999999997,3455.7282571428577,3687.36501
2023-08-26,2284.606,-156.3211,0.2730769230769231,46,West,Office Supplies,Consumer,5,8,2023,1,0,46,1726.3400000000001,4046.697,3711.196,3204.000971428572,3639.81201
2023-08-27,815.6099999999999,53.491299999999995,0.2846153846153846,40,East,Office Supplies,Consumer,6,8,2023,1,0,40,2284.606,1670.646,913.795,3081.8529714285723,3636.5391766666667
2023-08-28,1409.588,351.8725,0.11538461538461539,47,East,Office Supplies,Consumer,0,8,2023,0,0,47,815.6099999999999,1436.184,3724.415,3078.0535428571434,3559.378276666667
2023-08-29,2922.7560000000003,-1102.5459,0.16923076923076924,43,East,Office Supplies,Consumer,1,8,2023,0,0,43,1409.588,3450.378,1693.178,3002.6789714285724,3600.3642099999997
2023-08-30,2816.041,-289.4505,0.2846153846153846,42,West,Office Supplies,Consumer,2,8,2023,0,0,42,2922.7560000000003,3768.5648,2308.533,2866.604142857144,3617.281143333333
2023-08-31,2523.308,967.7255,0.14615384615384616,31,East,Office Supplies,Corporate,3,8,2023,0,0,31,2816.041,8091.2880000000005,2039.1160000000002,2071.178428571429,3633.4208766666666
2023-09-01,3222.132,609.298,0.15384615384615385,51,West,Office Supplies,Consumer,4,9,2023,0,0,51,2523.308,1726.3400000000001,989.29,2284.8630000000007,3707.848943333333
2023-09-02,1193.242,-136.27479999999997,0.1769230769230769,44,East,Office Supplies,Consumer,5,9,2023,1,0,44,3222.132,2284.606,26787.188,2128.953857142858,2854.7174099999997
2023-09-03,941.28,242.31009999999998,0.22307692307692306,49,East,Office Supplies,Consumer,6,9,2023,1,0,49,1193.242,815.6099999999999,2879.4474999999998,2146.9067142857148,2790.1118266666667
2023-09-04,1540.716,248.88,0.15384615384615385,49,Central,Office Supplies,Corporate,0,9,2023,0,0,49,941.28,1409.588,1971.91,2165.6392857142864,2775.7386933333332
2023-09-05,4349.174,-337.31589999999994,0.09230769230769233,35,West,Office Supplies,Consumer,1,9,2023,0,0,35,1540.716,2922.7560000000003,3719.2139999999995,2369.4132857142863,2796.7373599999996
2023-09-06,3084.442,541.293,0.12307692307692308,49,South,Office Supplies,Consumer,2,9,2023,0,0,49,4349.174,2816.041,2208.9230000000002,2407.756285714286,2825.921326666667
2023-09-07,2427.138,689.6019,0.15384615384615385,44,South,Office Supplies,Consumer,3,9,2023,0,0,44,3084.442,2523.308,3764.874,2394.0177142857146,2781.3301266666667
